"V1","V2","V3","V4","V5"
1.30390921686067,2.17187870282122,0.47020955522045,1.80696538793402,0.785626339255054
0.397305295133107,0.430920748773959,0.5465741532723,0.291745600001856,0.363580096129377
0.740248250246697,0.187955575569092,0.705182531690824,0.768115174598501,0.423408563403181
0.341131680825454,0.550288032885874,0.587988056114309,0.400246325357786,0.658669981752329
0.577902602049358,0.880204704038297,0.552896742563952,3.78058918526015,0.850909066553076
0.405212251790153,0.45869455095385,0.513989592448562,0.515039466926391,0.465122479196522
0.886361408272151,1.61145453722417,0.742071732655557,4.08294714674893,1.6272867941011
0.355519944179616,0.325202925364783,0.22169249562647,0.356202795137159,0.345376767718999
0.424941506559376,0.583053410950581,0.600929011331051,0.443953965824274,0.437632728717185
1.37746432993207,2.38862490234041,0.636128049714407,0.398995068612541,2.76236678219146
0.494915159777003,0.710376775749714,0.825503372172493,0.44406434793754,0.479049808793592
0.367196836442838,0.527521934300372,0.801893744442494,0.456783715512614,0.135578647700257
0.565983184443912,0.484885581625279,0.582096526351808,1.34414835264094,1.48688057749082
1.93324512043713,3.25305678722633,0.578844224902303,1.17134573596802,4.07249842554379
0.349814052365342,0.482004822472697,0.508051301681939,0.994770114930567,0.481615425310311
0.397001940903846,0.388125513507694,0.663908855503535,0.711855136048317,0.682695057821344
0.381723344933192,0.370455431347163,1,0.384361336075977,0.377054225456723
0.374909623477244,0.734150809347789,0.803646300331472,0.375890414063118,0.3828696411149
0.260120477378301,0.425685366455293,0.792116549405073,0.503302431604194,0.42445001645094
0.330864618466115,0.845513120294673,0.40251946882488,1.86040517375459,1.29171056162564
