"V1","V2","V3","V4","V5"
2.06814479199214,3.0922017389053,6.30876449204966,-1.96903771111111,2.67674115669423
-30.9078509508236,-27.852015303859,-34.4781665596352,-0.554963242897149,-29.6914100562931
-13.167192162823,-13.6142630385747,-9.19117621661009,-0.687716792240336,-13.4097056766018
-6.06846941789616,-8.08429847222709,-7.86325452276006,1.69746533361223,-5.54297155869102
24.161076062256,21.5100869232976,20.0587169796241,-0.84674004795075,23.2125674580219
-27.6498059217203,-24.6937809759633,-20.7347727879457,-0.410041158793299,-26.0537731115543
1.73022038792092,2.2415963198888,7.45022448503067,-0.228227593256761,2.62821333934308
-14.3168211108747,-15.4682990169745,-20.0871175625625,-2.8117378133489,-14.3849260646115
-18.5333695406428,-16.7962779815464,-13.2143545508206,-1.23025479592398,-15.4463997952793
24.4366735268025,28.3418788501956,29.6227467311105,-2.03373904111761,28.902556054259
9.78528596133302,6.62798718575638,11.4820682531295,8.00509442990033,7.81669002151219
6.3874668467189,4.0237910263019,2.71161850487855,7.15028014064049,6.47062560506262
-1.13591788733604,-5.22081591961543,-6.02744920297795,-2.50792731449083,-2.89595213111586
12.3543154255479,14.8056493287878,6.78166309958297,11.2404239013463,13.9578301545642
16.2235444564655,18.3655816496888,22.4465762816056,17.3559752279985,16.2288380241732
-14.8502396647046,-15.1631824685831,-10.0395705399597,-16.3728755187699,-14.4584794046622
13.8112244226255,14.7483166823247,8.2313285206485,15.4236157483183,17.0437215027619
-21.7311133681044,-18.8549444250032,-22.5551280765939,-20.8432778329209,-19.8294338117759
43.312152807033,37.9277801675295,43.4573380931757,39.7828161733754,40.0012569392587
-22.6063744942374,-26.0365563156961,-21.944723371452,-26.8208183176168,-27.085787307464
11.173071762913,9.00334689917915,13.8955048726149,11.0998191876252,9.61693499527966
6.94481652283259,3.24250068752841,1.07814706007859,1.63372548892386,3.14378012518566
25.1314848515959,23.145542703373,27.9856727879807,22.5385329604831,24.10925435075
19.3822990871621,16.8842277176082,10.9510782098231,19.0882036120638,17.6821532600568
1.22841001128646,2.13864628232421,7.98012226033908,2.81544100695004,3.419679183915
14.0760067176628,15.5772045143652,20.8448619758938,16.3369440293394,16.3572689947789
10.7274784491343,13.1215967389992,8.48689220783687,11.6016321029449,12.3632794701119
19.9161521863264,18.997910197661,21.4815184145754,19.2392083174817,17.6553046813772
-10.520845581808,-9.44008214633492,-13.9066976319912,-11.2372778554502,-9.41332024394791
3.55583624124809,2.23095855478678,4.00996408785718,1.77636018397051,-1.18845355936326
15.9107117755302,20.4257340348863,16.3150472673547,17.8982173743774,17.0501700488731
20.618248891585,17.5848516741986,11.6899342706406,18.8440018140625,17.8880868166586
-18.0470254998815,-20.7865391004267,-27.497971971908,-20.8915718408337,-20.2216694924581
-6.67620525483854,-1.75740060162823,0.382689516140447,-4.94159411623403,-3.04674014778309
-20.4378196364112,-13.1968346237088,-14.9807835931963,-20.8870166942487,-18.7183746071597
-3.68940294511102,-6.18840374792152,-12.7638439602354,-6.94682906941262,-5.99824347786907
-3.81610357062826,-3.06793982215989,-5.22138873666302,-5.58371052813736,-1.58915974108467
6.36211405370851,13.5194016299342,4.46662633635492,8.60378106386915,9.64574130004012
19.3014592071673,20.9884136155329,25.4582310643792,21.5118333961255,19.6316395597495
-2.0771120609935,1.91625454090884,4.25072192354537,1.27007282546299,0.296348294236812
12.8890297777596,14.9804068349303,13.218720615292,13.5083709550816,12.483147598555
1.77713658260969,0.930512358781502,5.05667133360308,-1.93947843680875,-0.512744837495167
-11.2501936866338,-9.38995363986664,-16.2665271809589,-11.2494130369048,-9.35390495323887
-32.8181901212238,-28.1580839226566,-26.8802189922637,-32.0711378924048,-29.6292248236537
-7.08035905414652,-6.28418096551387,-8.82443716388489,-4.8017205192315,-5.9233117539576
17.399698734066,16.4948761221474,17.3665585475701,16.3378274333603,15.0849432874474
-11.9388053214125,-11.6166675697211,-18.099864435457,-10.658968395784,-12.2392115284417
-6.56128124654543,-5.73782120334863,0.179891005173832,-5.29065449133381,-4.79821689208532
-1.48239547069116,1.06423138346333,3.32924639338752,-0.850585840472603,1.73958507850792
1.14343899306608,1.99658596910353,6.29310064210802,1.96887154612849,4.55109620072322
21.5964762582374,23.3041345301229,16.9163206537303,23.5894092113481,22.3589434752767
