"V1","V2","V3","V4","V5"
8.32994707988475,6.01851382997249,11.7870917723474,4.05922126880491,10.0334729651946
10.7238045509078,12.2304793098316,12.7715950913948,12.9575834937567,12.1550628234129
14.0121239141989,14.1277754588407,12.7522931401569,12.0669177239561,14.0285452969204
11.1573967650617,11.3146073534773,12.7353624475598,10.9724905520509,12.5066240929093
11.9152838932466,5.44503940551941,13.1764296337588,11.8800600626565,11.9171608800577
11.3445766242769,11.0265765396641,13.5248160180428,13.3353082685144,11.9263275652121
12.2544075911454,11.4618078412359,11.7115027838314,2.67404625982216,3.9872118288056
11.7673060817295,12.4843202161369,12.9574320738804,12.2461985659574,10.7066036054725
13.2308867798001,13.0067874529119,13.4315115517596,13.4661111133977,13.0020073699155
12.9285733477889,6.38135659298132,12.545158539376,11.9443069158185,12.6615138976577
12.33932925038,11.5350179571133,12.2780091101055,12.203485525471,12.1968698356932
12.5991657669195,12.9137113125474,13.2683118802913,12.5723883948796,12.7380530241319
11.0532374198931,11.4105812038029,12.4176912161658,8.63687017378165,10.6810279712606
13.1252178608947,5.2879386305383,13.0279768193773,12.1545240118469,13.2973380676504
9.18361945780466,11.982081009503,12.3210484176223,9.60351313505613,10.6006503112871
12.7069161080961,11.9724179409688,12.9772213176204,7.6900185614683,12.2902984882162
13.3891506232301,13.1951501617732,13.5120922200247,13.3413813513833,13.339233687703
13.7346772353887,13.8462229805566,14.0526365673232,13.5892075263646,13.8449700451021
12.1399525105405,12.1535606162611,12.2806007406939,10.2305808686597,12.1410668268895
11.8402288496431,12.0972309187247,11.8836142082258,9.84084554340195,10.7628026962761
